datum,kraj,disciplina,mesto,zaostanek
25-01-2004,Kitzbuehel,Combined,9,
24-01-2004,Kitzbuehel,Downhill,DNS1,
23-01-2004,Kitzbuehel,Super G,20,16.28
22-01-2004,Kitzbuehel,Downhill,38,33.19
11-01-2004,Chamonix,Combined,DSQ,
11-01-2004,Chamonix,Slalom,DSQ1,
10-01-2004,Chamonix,Downhill,37,26.87
03-01-2004,Flachau,Giant Slalom,DNF1,
20-12-2003,Gardena/Groeden,Downhill,DNF1,
19-12-2003,Gardena/Groeden,Super G,23,21.84
14-12-2003,Alta Badia,Giant Slalom,26,79.33
07-12-2003,"Vail/Beaver Creek, CO",Super G,4,7.11
06-12-2003,"Vail/Beaver Creek, CO",Downhill,29,43.17
05-12-2003,"Vail/Beaver Creek, CO",Downhill,28,32.40
30-11-2003,"Lake Louise, AB",Super G,12,16.32
29-11-2003,"Lake Louise, AB",Downhill,16,16.88
23-11-2003,"Park City, UT",Slalom,DNF1,
22-11-2003,"Park City, UT",Giant Slalom,DNF1,
26-10-2003,Soelden,Giant Slalom,17,20.91
01-03-2003,Yongpyong,Giant Slalom,DNQ1,
23-02-2003,Garmisch-Partenkirchen,Super G,17,11.97
22-02-2003,Garmisch-Partenkirchen,Downhill,26,47.85
27-01-2003,Kitzbuehel,Super G,DNF1,
26-01-2003,Kitzbuehel,Combined,DNF,
26-01-2003,Kitzbuehel,Slalom,DNF1,
25-01-2003,Kitzbuehel,Downhill,47,44.01
14-01-2003,Adelboden,Giant Slalom,23,47.00
11-01-2003,Bormio,Downhill,16,21.62
04-01-2003,Kranjska Gora,Giant Slalom,DNQ1,
29-12-2002,Bormio,Downhill,DNF1,
22-12-2002,Alta Badia,Giant Slalom,28,37.91
20-12-2002,Gardena/Groeden,Super G,34,18.28
15-12-2002,Val d'Isere,Giant Slalom,6,3.76
08-12-2002,"Beaver Creek, CO",Super G,20,18.52
07-12-2002,"Beaver Creek, CO",Downhill,30,30.86
01-12-2002,"Lake Louise, AB",Super G,30,29.26
30-11-2002,"Lake Louise, AB",Downhill,34,41.44
22-11-2002,"Park City, UT",Giant Slalom,DNQ1,
27-10-2002,Soelden,Giant Slalom,DNQ1,
07-03-2002,Altenmarkt-Zauchensee,Super G,12,26.01
