id,datum,kraj,disciplina,mesto,zaostanek 
20763,16-03-2014,Lenzerheide,Giant Slalom,17,13.21
20763,13-03-2014,Lenzerheide,Super G,DNF1,
20763,12-03-2014,Lenzerheide,Downhill,2,0.74
20763,07-03-2014,Are,Giant Slalom,22,22.37
20763,06-03-2014,Are,Giant Slalom,19,15.62
20763,02-03-2014,Crans Montana,Downhill,4,7.14
20763,26-01-2014,Cortina d Ampezzo,Super G,6,9.81
20763,25-01-2014,Cortina d Ampezzo,Downhill,14,12.75
20763,24-01-2014,Cortina d Ampezzo,Downhill,DNF1,
20763,23-01-2014,Cortina d Ampezzo,Super G,1,0.00
20763,12-01-2014,Altenmarkt / Zauchensee,Super Combined,11,12.44
20763,11-01-2014,Altenmarkt / Zauchensee,Downhill,1,0.00
20763,28-12-2013,Lienz,Giant Slalom,DNQ1,
20763,22-12-2013,Val d'Isere,Giant Slalom,DNQ1,
20763,21-12-2013,Val d'Isere,Downhill,10,16.35
20763,15-12-2013,St. Moritz,Giant Slalom,DNF1,
20763,14-12-2013,St. Moritz,Super G,4,12.48
20763,08-12-2013,Lake Louise,Super G,4,9.88
20763,07-12-2013,Lake Louise,Downhill,10,12.86
20763,06-12-2013,Lake Louise,Downhill,14,22.08
20763,01-12-2013,Beaver Creek,Giant Slalom,19,17.68
20763,30-11-2013,Beaver Creek,Super G,DSQ1,
20763,29-11-2013,Beaver Creek,Downhill,15,27.06
20763,26-10-2013,Soelden,Giant Slalom,22,20.36
20763,17-03-2013,Lenzerheide,Giant Slalom,7,14.26
20763,09-03-2013,Ofterschwang,Giant Slalom,25,23.83
20763,03-03-2013,Garmisch-Partenkirchen,Super G,17,19.71
20763,02-03-2013,Garmisch-Partenkirchen,Downhill,17,25.77
20763,01-03-2013,Garmisch-Partenkirchen,Super G,15,16.31
20763,24-02-2013,Meribel,Super Combined,21,37.33
20763,23-02-2013,Meribel,Downhill,9,10.15
20763,26-01-2013,Maribor,Giant Slalom,18,13.21
20763,20-01-2013,Cortina d'Ampezzo,Super G,12,15.66
20763,19-01-2013,Cortina d'Ampezzo,Downhill,18,35.56
20763,13-01-2013,St. Anton,Super G,14,26.61
20763,28-12-2012,Semmering,Giant Slalom,9,20.06
20763,19-12-2012,Are,Giant Slalom,12,15.60
20763,16-12-2012,Courchevel,Giant Slalom,DSQ2,
20763,14-12-2012,Val d'Isere,Downhill,15,20.79
20763,09-12-2012,St. Moritz,Giant Slalom,DNF1,
20763,08-12-2012,St. Moritz,Super G,18,36.00
20763,07-12-2012,St. Moritz,Super Combined,10,21.71
20763,02-12-2012,Lake Louise,Super G,14,23.71
20763,01-12-2012,Lake Louise,Downhill,29,36.28
20763,30-11-2012,Lake Louise,Downhill,21,40.51
20763,24-11-2012,"Aspen, CO",Giant Slalom,7,16.47
20763,27-10-2012,Soelden,Giant Slalom,14,30.45
20763,18-03-2012,Schladming,Giant Slalom,13,17.08
20763,15-03-2012,Schladming,Super G,11,13.04
20763,14-03-2012,Schladming,Downhill,9,23.96
20763,09-03-2012,Are,Giant Slalom,DSQ1,
20763,03-03-2012,Ofterschwang,Giant Slalom,8,8.76
20763,02-03-2012,Ofterschwang,Giant Slalom,3,4.20
20763,26-02-2012,Bansko,Super G,23,31.24
20763,21-02-2012,Moscow,City Event,9,0.00
20763,18-02-2012,Sochi,Downhill,2,5.24
20763,12-02-2012,Soldeu-Grandvalira,Giant Slalom,5,7.14
20763,05-02-2012,Garmisch-Partenkirchen,Super G,7,10.93
20763,04-02-2012,Garmisch-Partenkirchen,Downhill,6,15.85
20763,29-01-2012,St. Moritz,Super Combined,4,7.13
20763,28-01-2012,St. Moritz,Downhill,8,24.38
20763,27-01-2012,St. Moritz,Super Combined,DSQ2,
20763,21-01-2012,Kranjska Gora,Giant Slalom,DNF2,
20763,15-01-2012,Cortina d'Ampezzo,Super G,4,11.93
20763,14-01-2012,Cortina d'Ampezzo,Downhill,8,11.28
20763,08-01-2012,Bad Kleinkirchheim,Super G,9,17.53
20763,07-01-2012,Bad Kleinkirchheim,Downhill,1,0.00
20763,28-12-2011,Lienz,Giant Slalom,7,6.33
20763,07-12-2011,Beaver Creek,Super G,10,24.90
20763,04-12-2011,Lake Louise,Super G,8,17.05
20763,03-12-2011,Lake Louise,Downhill,3,22.81
20763,02-12-2011,Lake Louise,Downhill,20,33.49
20763,26-11-2011,Aspen,Giant Slalom,2,2.19
20763,22-10-2011,Soelden,Giant Slalom,3,2.41
20763,16-03-2011,Lenzerheide,Downhill,3,17.48
20763,12-03-2011,Spindleruv Mlyn,Slalom,28,24.20
20763,11-03-2011,Spindleruv Mlyn,Giant Slalom,7,12.29
20763,06-03-2011,Tarvisio,Super G,6,9.85
20763,05-03-2011,Tarvisio,Downhill,3,17.90
20763,04-03-2011,Tarvisio,Super Combined,5,14.72
20763,27-02-2011,Are,Super G,21,24.46
20763,26-02-2011,Are,Downhill,DNF1,
20763,25-02-2011,Are,Super Combined,3,6.24
20763,06-02-2011,Arber-Zwiesel,Giant Slalom,4,8.70
20763,23-01-2011,Cortina d Ampezzo,Super G,7,20.65
20763,22-01-2011,Cortina d Ampezzo,Downhill,10,21.56
20763,21-01-2011,Cortina d Ampezzo,Super G,30,28.40
20763,09-01-2011,Zauchensee,Super G,4,13.25
20763,08-01-2011,Zauchensee,Downhill,8,16.50
20763,02-01-2011,Muenchen,City Event,3,
20763,29-12-2010,Semmering,Slalom,24,23.67
20763,28-12-2010,Semmering,Giant Slalom,4,5.70
20763,19-12-2010,Val d'Isere,Super Combined,2,4.07
20763,18-12-2010,Val d'Isere,Downhill,4,11.46
20763,12-12-2010,St. Moritz,Giant Slalom,11,10.72
20763,05-12-2010,Lake Louise,Super G,DNS1,
20763,04-12-2010,Lake Louise,Downhill,5,15.44
20763,03-12-2010,Lake Louise,Downhill,3,3.14
20763,28-11-2010,Aspen,Slalom,16,18.61
20763,27-11-2010,Aspen,Giant Slalom,4,0.41
20763,13-11-2010,Levi,Slalom,15,12.43
20763,23-10-2010,Soelden,Giant Slalom,10,9.45
20763,13-03-2010,Garmisch Partenkirchen,Slalom,14,16.70
20763,12-03-2010,Garmisch Partenkirchen,Super G,2,2.14
20763,11-03-2010,Garmisch Partenkirchen,Giant Slalom,12,11.38
20763,10-03-2010,Garmisch Partenkirchen,Downhill,DNF1,
20763,07-03-2010,Crans Montana,Super G,10,11.46
20763,06-03-2010,Crans Montana,Downhill,36,32.29
20763,31-01-2010,St. Moritz,Super G,8,8.75
20763,30-01-2010,St. Moritz,Downhill,23,32.44
20763,29-01-2010,St. Moritz,Super Combined,4,9.98
20763,24-01-2010,Cortina d'Ampezzo,Giant Slalom,24,105.65
20763,23-01-2010,Cortina d'Ampezzo,Downhill,32,36.88
20763,22-01-2010,Cortina d'Ampezzo,Super G,10,18.03
20763,17-01-2010,Maribor,Slalom,19,18.59
20763,16-01-2010,Maribor,Giant Slalom,27,129.05
20763,10-01-2010,Haus im Ennstal,Super G,19,28.25
20763,09-01-2010,Haus im Ennstal,Downhill,36,27.12
20763,08-01-2010,Haus im Ennstal,Downhill,24,27.38
20763,03-01-2010,Zagreb,Slalom,DNF1,
20763,29-12-2009,Lienz,Slalom,DNQ1,
20763,28-12-2009,Lienz,Giant Slalom,DNQ1,
20763,20-12-2009,Val d'Isere,Super G,11,17.42
20763,18-12-2009,Val d'Isere,Super Combined,3,10.94
20763,13-12-2009,Are,Slalom,18,23.25
20763,12-12-2009,Are,Giant Slalom,9,10.69
20763,06-12-2009,Lake Louise,Super G,1,0.00
20763,05-12-2009,Lake Louise,Downhill,6,15.23
20763,04-12-2009,Lake Louise,Downhill,21,32.34
20763,29-11-2009,Aspen,Slalom,25,29.35
20763,28-11-2009,Aspen,Giant Slalom,DNQ1,
20763,24-10-2009,Soelden,Giant Slalom,15,10.62
20763,14-03-2009,Are,Giant Slalom,7,12.62
20763,12-03-2009,Are,Super G,12,21.03
20763,11-03-2009,Are,Downhill,8,24.47
20763,06-03-2009,Ofterschwang,Giant Slalom,2,0.67
20763,01-03-2009,Bansko,Super G,DNF1,
20763,28-02-2009,Bansko,Downhill,7,18.46
20763,27-02-2009,Bansko,Downhill,12,36.22
20763,22-02-2009,Tarvisio,Super G,10,13.10
20763,21-02-2009,Tarvisio,Downhill,13,18.05
20763,20-02-2009,Tarvisio,Super Combined,8,26.94
20763,01-02-2009,Garmisch Partenkirchen,Super G,7,10.97
20763,26-01-2009,Cortina d'Ampezzo,Super G,13,15.07
20763,25-01-2009,Cortina d'Ampezzo,Giant Slalom,3,9.01
20763,24-01-2009,Cortina d'Ampezzo,Downhill,13,12.00
20763,18-01-2009,Altenmarkt-Zauchensee,Downhill,8,11.42
20763,17-01-2009,Altenmarkt-Zauchensee,Super Combined,5,10.27
20763,11-01-2009,Maribor,Slalom,DNQ1,
20763,10-01-2009,Maribor,Giant Slalom,28,265.20
20763,28-12-2008,Semmering,Giant Slalom,7,9.21
20763,20-12-2008,St. Moritz,Super G,22,30.85
20763,19-12-2008,St. Moritz,Super Combined,7,23.98
20763,13-12-2008,La Molina,Giant Slalom,4,9.14
20763,07-12-2008,Lake Louise,Super G,13,10.47
20763,05-12-2008,Lake Louise,Downhill,17,21.92
20763,30-11-2008,Aspen,Slalom,DSQ1,
20763,29-11-2008,Aspen,Giant Slalom,3,4.70
20763,15-11-2008,Levi,Slalom,DNQ1,
20763,25-10-2008,Soelden,Giant Slalom,20,21.66
20763,15-03-2008,Bormio,Giant Slalom,1,0.00
20763,14-03-2008,Bormio,Slalom,20,16.39
20763,13-03-2008,Bormio,Super G,5,9.72
20763,09-03-2008,Crans-Montana,Super Combined,4,2.99
20763,08-03-2008,Crans-Montana,Downhill,13,21.65
20763,24-02-2008,"Whistler, BC",Super Combined,5,4.31
20763,22-02-2008,"Whistler, BC",Downhill,7,6.03
20763,15-02-2008,Zagreb-Sljeme,Slalom,17,20.98
20763,10-02-2008,Sestriere,Super G,6,6.61
20763,09-02-2008,Sestriere,Downhill,20,27.04
20763,03-02-2008,St. Moritz,Super G,2,3.33
20763,02-02-2008,St. Moritz,Downhill,5,5.43
20763,27-01-2008,Ofterschwang,Slalom,DNQ1,
20763,26-01-2008,Ofterschwang,Giant Slalom,3,0.56
20763,21-01-2008,Cortina d'Ampezzo,Super G,2,0.48
20763,20-01-2008,Cortina d'Ampezzo,Super G,20,13.39
20763,19-01-2008,Cortina d'Ampezzo,Downhill,9,23.17
20763,13-01-2008,Maribor,Slalom,23,17.96
20763,12-01-2008,Maribor,Giant Slalom,1,0.00
20763,06-01-2008,Spindleruv Mlyn,Slalom,DNQ1,
20763,05-01-2008,Spindleruv Mlyn,Giant Slalom,3,3.79
20763,29-12-2007,Lienz,Slalom,DNQ1,
20763,28-12-2007,Lienz,Giant Slalom,4,12.40
20763,22-12-2007,St. Anton/Arlberg,Super Combined,DNF1,
20763,21-12-2007,St. Anton/Arlberg,Downhill,26,37.86
20763,16-12-2007,St. Moritz,Super G,4,3.16
20763,15-12-2007,St. Moritz,Downhill,14,23.65
20763,08-12-2007,"Aspen, CO",Downhill,9,14.56
20763,02-12-2007,"Lake Louise, AB",Super G,13,15.68
20763,01-12-2007,"Lake Louise, AB",Downhill,12,27.45
20763,25-11-2007,"Panorama, BC",Slalom,DNQ2,
20763,24-11-2007,"Panorama, BC",Giant Slalom,2,2.27
20763,10-11-2007,Reiteralm,Slalom,DNQ1,
20763,27-10-2007,Soelden,Giant Slalom,9,6.76
20763,18-03-2007,Lenzerheide,Giant Slalom,9,22.94
20763,17-03-2007,Lenzerheide,Slalom,17,22.46
20763,15-03-2007,Lenzerheide,Super G,8,24.93
20763,14-03-2007,Lenzerheide,Downhill,DNF1,
20763,11-03-2007,Zwiesel,Slalom,12,23.66
20763,10-03-2007,Zwiesel,Giant Slalom,4,1.52
20763,04-03-2007,Tarvisio,Super G,25,29.20
20763,03-03-2007,Tarvisio,Downhill,4,3.83
20763,02-03-2007,Tarvisio,Super Combined,6,8.22
20763,25-02-2007,Sierra Nevada,Slalom,19,23.43
20763,24-02-2007,Sierra Nevada,Giant Slalom,19,26.12
20763,28-01-2007,San Sicario,Super G,19,19.67
20763,27-01-2007,San Sicario,Downhill,2,14.15
20763,26-01-2007,San Sicario,Super G,32,33.97
20763,21-01-2007,Cortina d'Ampezzo,Giant Slalom,11,14.34
20763,20-01-2007,Cortina d'Ampezzo,Downhill,11,17.63
20763,19-01-2007,Cortina d'Ampezzo,Super G,12,15.67
20763,14-01-2007,Altenmarkt-Zauchensee,Super Combined,11,18.35
20763,13-01-2007,Altenmarkt-Zauchensee,Downhill,30,37.61
20763,06-01-2007,Kranjska Gora,Giant Slalom,5,8.47
20763,28-12-2006,Semmering,Giant Slalom,20,22.63
20763,20-12-2006,Val d'Isere,Downhill,18,41.16
20763,19-12-2006,Val d'Isere,Downhill,15,30.29
20763,16-12-2006,Reiteralm,Super G,21,28.03
20763,15-12-2006,Reiteralm,Super Combined,17,21.62
20763,03-12-2006,"Lake Louise, AB",Super G,17,25.73
20763,02-12-2006,"Lake Louise, AB",Downhill,46,57.06
20763,01-12-2006,"Lake Louise, AB",Downhill,36,35.66
20763,26-11-2006,"Aspen, CO",Slalom,26,42.51
20763,25-11-2006,"Aspen, CO",Giant Slalom,DNF1,
20763,11-11-2006,Levi,Slalom,DNQ1,
20763,18-03-2006,Are,Giant Slalom,DNF1,
20763,17-03-2006,Are,Slalom,18,26.39
20763,16-03-2006,Are,Super G,11,17.18
20763,15-03-2006,Are,Downhill,3,5.62
20763,11-03-2006,Levi,Slalom,DNF1,
20763,10-03-2006,Levi,Slalom,DNF1,
20763,05-03-2006,Hafjell/Kvitfjell,Giant Slalom,14,12.32
20763,04-03-2006,Hafjell/Kvitfjell,Super Combined,9,
20763,03-03-2006,Hafjell/Kvitfjell,Super G,12,7.34
20763,05-02-2006,Ofterschwang,Slalom,DNF1,
20763,04-02-2006,Ofterschwang,Giant Slalom,16,14.32
20763,03-02-2006,Ofterschwang,Giant Slalom,DNF1,
20763,29-01-2006,Cortina d'Ampezzo,Giant Slalom,3,3.23
20763,28-01-2006,Cortina d'Ampezzo,Downhill,3,5.69
20763,27-01-2006,Cortina d'Ampezzo,Super G,DNF1,
20763,22-01-2006,St. Moritz,Super Combined,DNF,
20763,21-01-2006,St. Moritz,Downhill,28,22.90
20763,20-01-2006,St. Moritz,Super G,7,9.38
20763,15-01-2006,Bad Kleinkirchheim,Super G,9,12.10
20763,14-01-2006,Bad Kleinkirchheim,Downhill,12,19.94
20763,13-01-2006,Bad Kleinkirchheim,Downhill,7,5.81
20763,08-01-2006,Maribor,Slalom,15,17.06
20763,21-12-2005,Spindleruv Mlyn,Giant Slalom,DNF1,
20763,17-12-2005,Val d'Isere,Downhill,DNS1,
20763,11-12-2005,"Aspen, CO",Slalom,28,25.62
20763,10-12-2005,"Aspen, CO",Giant Slalom,7,7.28
20763,09-12-2005,"Aspen, CO",Super G,8,11.67
20763,04-12-2005,"Lake Louise, AB",Super G,9,19.27
20763,03-12-2005,"Lake Louise, AB",Downhill,12,10.37
20763,02-12-2005,"Lake Louise, AB",Downhill,11,15.33
20763,22-10-2005,Soelden,Giant Slalom,10,14.50
20763,13-03-2005,Lenzerheide,Giant Slalom,4,3.60
20763,12-03-2005,Lenzerheide,Slalom,19,32.45
20763,11-03-2005,Lenzerheide,Super G,9,14.22
20763,10-03-2005,Lenzerheide,Downhill,DNF1,
20763,27-02-2005,San Sicario,Combined,11,
20763,26-02-2005,San Sicario,Downhill,24,34.62
20763,25-02-2005,San Sicario,Super G,11,10.86
20763,20-02-2005,Are,Giant Slalom,5,7.33
20763,19-02-2005,Are,Super G,22,23.17
20763,22-01-2005,Maribor,Giant Slalom,DNS1,
20763,20-01-2005,Zagreb-Sljeme,Slalom,DNF1,
20763,15-01-2005,Cortina d'Ampezzo,Downhill,35,36.50
20763,14-01-2005,Cortina d'Ampezzo,Super G,17,20.01
20763,12-01-2005,Cortina d'Ampezzo,Super G,6,8.75
20763,09-01-2005,Santa Caterina,Slalom,7,8.27
20763,08-01-2005,Santa Caterina,Giant Slalom,11,10.27
20763,07-01-2005,Santa Caterina,Downhill,DNF1,
20763,06-01-2005,Santa Caterina,Downhill,15,23.50
20763,29-12-2004,Semmering,Slalom,DNF2,
20763,28-12-2004,Semmering,Giant Slalom,3,9.98
20763,22-12-2004,St. Moritz,Giant Slalom,DNF2,
20763,21-12-2004,St. Moritz,Super G,15,16.53
20763,12-12-2004,Altenmarkt-Zauchensee,Slalom,5,8.05
20763,05-12-2004,"Lake Louise, AB",Super G,26,26.72
20763,04-12-2004,"Lake Louise, AB",Downhill,28,32.17
20763,03-12-2004,"Lake Louise, AB",Downhill,DNF1,
20763,28-11-2004,"Aspen, CO",Slalom,DNF1,
20763,27-11-2004,"Aspen, CO",Slalom,14,20.89
20763,26-11-2004,"Aspen, CO",Giant Slalom,10,16.02
20763,23-10-2004,Soelden,Giant Slalom,13,19.77
20763,14-03-2004,Sestriere,Giant Slalom,6,12.03
20763,13-03-2004,Sestriere,Slalom,8,4.70
20763,11-03-2004,Sestriere,Super G,13,11.46
20763,10-03-2004,Sestriere,Downhill,20,35.10
20763,29-02-2004,Levi,Slalom,2,1.76
20763,28-02-2004,Levi,Slalom,2,0.94
20763,22-02-2004,Are,Giant Slalom,3,4.63
20763,21-02-2004,Are,Super G,29,27.75
20763,08-02-2004,Zwiesel,Slalom,7,8.97
20763,07-02-2004,Zwiesel,Giant Slalom,7,14.60
20763,01-02-2004,Haus im Ennstal,Super G,DNF1,
20763,25-01-2004,Maribor,Slalom,15,18.02
20763,24-01-2004,Maribor,Giant Slalom,8,14.24
20763,05-01-2004,Megeve,Slalom,7,9.70
20763,28-12-2003,Lienz,Slalom,DSQ2,
20763,27-12-2003,Lienz,Giant Slalom,DSQ1,
20763,17-12-2003,Madonna di Campiglio,Slalom,4,6.23
20763,16-12-2003,Madonna di Campiglio,Slalom,22,18.85
20763,13-12-2003,Alta Badia,Giant Slalom,3,2.36
20763,29-11-2003,"Park City, UT",Slalom,DNF1,
20763,28-11-2003,"Park City, UT",Giant Slalom,5,9.70
20763,25-10-2003,Soelden,Giant Slalom,13,19.42
20763,15-03-2003,Lillehammer,Slalom,DNF1,
20763,08-03-2003,Are,Slalom,28,95.22
20763,06-03-2003,Are,Giant Slalom,16,7.00
20763,26-01-2003,Maribor,Slalom,DNQ1,
20763,25-01-2003,Maribor,Giant Slalom,DNQ1,
20763,19-01-2003,Cortina d'Ampezzo,Giant Slalom,16,18.56
20763,05-01-2003,Bormio,Slalom,2,12.26
20763,04-01-2003,Bormio,Giant Slalom,15,21.20
20763,29-12-2002,Semmering,Slalom,13,23.28
20763,28-12-2002,Semmering,Giant Slalom,DNQ1,
20763,15-12-2002,Sestriere,KO Slalom,19,
20763,12-12-2002,Val d'Isere,Giant Slalom,13,8.59
20763,26-10-2002,Soelden,Giant Slalom,DNQ1,
20763,14-01-2001,Flachau,Slalom,DNQ2,
20763,28-12-2000,Semmering,Slalom,DNQ2,
20763,20-12-2000,Sestriere,Slalom,DNQ2,
20763,10-12-2000,Sestriere,Slalom,DNQ2,
20763,10-03-2000,Sestriere,Slalom,DNQ2,
140744,20-03-2016,St. Moritz,Giant Slalom,24,27.76
140744,17-03-2016,St. Moritz,Super G,DNF1,
140744,13-03-2016,Lenzerheide,Alpine combined,DNF1,
140744,12-03-2016,Lenzerheide,Super G,8,14.20
140744,07-03-2016,Jasna,Giant Slalom,DNQ1,
140744,28-02-2016,Soldeu- El Tarter,Alpine combined,21,34.61
140744,27-02-2016,Soldeu- El Tarter,Super G,4,8.29
140744,21-02-2016,La Thuile,Super G,DNF1,
140744,20-02-2016,La Thuile,Downhill,DNS1,
140744,19-02-2016,La Thuile,Downhill,DNF1,
140744,07-02-2016,Garmisch Partenkirchen,Super G,15,24.28
140744,06-02-2016,Garmisch Partenkirchen,Downhill,11,31.99
140744,30-01-2016,Maribor,Giant Slalom,DNF1,
140744,24-01-2016,Cortina d'Ampezzo,Super G,15,28.82
140744,23-01-2016,Cortina d'Ampezzo,Downhill,27,40.46
140744,17-01-2016,Flachau,Giant Slalom,15,17.17
140744,10-01-2016,Altenmarkt-Zauchensee,Super G,DNF1,
140744,09-01-2016,Altenmarkt-Zauchensee,Downhill,DNF1,
140744,28-12-2015,Lienz,Giant Slalom,DNQ1,
140744,20-12-2015,Courchevel,Giant Slalom,6,5.64
140744,19-12-2015,Val d'Is̬re,Downhill,32,30.02
140744,18-12-2015,Val d'Is̬re,Alpine combined,DNF2,
140744,12-12-2015,Are,Giant Slalom,21,22.48
140744,27-11-2015,"Aspen, CO",Giant Slalom,16,25.12
140744,24-10-2015,Soelden,Giant Slalom,16,25.74
140744,21-12-2014,Val d Isere,Super G,DNF1,
140744,20-12-2014,Val d Isere,Downhill,47,65.33
140744,07-12-2014,Lake Louise,Super G,30,33.72
140744,05-12-2014,Lake Louise,Downhill,DNS1,
140744,07-12-2013,Lake Louise,Downhill,DNF1,
140744,06-12-2013,Lake Louise,Downhill,46,41.21
140744,01-12-2013,Beaver Creek,Giant Slalom,DNF1,
140744,30-11-2013,Beaver Creek,Super G,7,20.62
140744,29-11-2013,Beaver Creek,Downhill,DNF1,
140744,26-10-2013,Soelden,Giant Slalom,DNQ1,
140744,28-12-2012,Semmering,Giant Slalom,DNQ1,
140744,16-12-2012,Courchevel,Giant Slalom,DNF1,
140744,09-12-2012,St. Moritz,Giant Slalom,DNF1,
140744,28-12-2011,Lienz,Giant Slalom,DNQ1,
130869,27-02-2016,Hinterstoder,Super G,32,31.36
130869,20-02-2016,Chamonix,Downhill,33,23.12
130869,19-02-2016,Chamonix,Alpine combined,20,30.80
130869,07-02-2016,Jeongseon,Super G,27,32.34
130869,06-02-2016,Jeongseon,Downhill,34,28.11
130869,30-01-2016,Garmisch Partenkirchen,Downhill,20,13.23
130869,23-01-2016,Kitzbuehel,Downhill,DNS1,
130869,22-01-2016,Kitzbuehel,Alpine combined,DNF1,
130869,22-01-2016,Kitzbuehel,Super G,DNF1,
130869,16-01-2016,Wengen,Downhill,27,37.23
130869,15-01-2016,Wengen,Alpine combined,12,11.89
130869,29-12-2015,Santa Caterina,Downhill,33,39.73
130869,19-12-2015,Val Gardena / Groeden,Downhill,DNF1,
130869,18-12-2015,Val Gardena / Groeden,Super G,21,21.33
130869,05-12-2015,Beaver Creek,Super G,DNF1,
130869,04-12-2015,Beaver Creek,Downhill,31,30.54
130869,08-03-2015,Kvitfjell,Super G,23,21.61
130869,07-03-2015,Kvitfjell,Downhill,15,10.32
130869,28-02-2015,Garmisch Partenkirchen,Downhill,36,19.65
130869,22-02-2015,Saalbach,Super G,30,28.55
130869,21-02-2015,Saalbach,Downhill,DNF1,
130869,24-01-2015,Kitzbuehel,Downhill,25,20.20
130869,23-01-2015,Kitzbuehel,Super G,36,33.18
130869,23-01-2015,Kitzbuehel,Alpine combined,19,28.24
130869,18-01-2015,Wengen,Downhill,23,21.46
130869,16-01-2015,Wengen,Alpine combined,14,25.73
130869,28-12-2014,Santa Caterina,Downhill,24,22.32
130869,20-12-2014,Val Gardena / Groeden,Super G,38,25.43
130869,19-12-2014,Val Gardena / Groeden,Downhill,45,48.86
130869,07-12-2014,Beaver Creek,Giant Slalom,DNQ1,
130869,06-12-2014,Beaver Creek,Super G,32,36.80
130869,05-12-2014,Beaver Creek,Downhill,40,31.32
130869,30-11-2014,Lake Louise,Super G,25,18.78
130869,29-11-2014,Lake Louise,Downhill,35,23.25
130869,26-10-2014,Soelden,Giant Slalom,DNQ1,
130869,02-03-2014,Kvitfjell,Super G,41,27.00
130869,01-03-2014,Kvitfjell,Downhill,46,35.18
130869,28-02-2014,Kvitfjell,Downhill,59,44.61
130869,02-02-2014,St. Moritz,Giant Slalom,DNQ1,
130869,28-01-2014,Schladming,Slalom,DNS1,
130869,26-01-2014,Kitzbuehel,Super G,32,14.17
130869,26-01-2014,Kitzbuehel,Super Combined,11,23.01
130869,25-01-2014,Kitzbuehel,Downhill,32,29.87
130869,18-01-2014,Wengen,Downhill,12,11.38
130869,17-01-2014,Wengen,Super Combined,20,23.06
130869,29-12-2013,Bormio,Downhill,45,34.59
130869,21-12-2013,Val Gardena / Groeden,Downhill,38,35.47
130869,20-12-2013,Val Gardena / Groeden,Super G,50,54.13
130869,07-12-2013,Beaver Creek,Super G,DNF1,
130869,06-12-2013,Beaver Creek,Downhill,55,55.32
130869,01-12-2013,Lake Louise,Super G,60,46.73
130869,30-11-2013,Lake Louise,Downhill,52,49.36
130869,03-03-2013,Kvitfjell,Super G,48,43.03
130869,02-03-2013,Kvitfjell,Downhill,DNF1,
130869,19-01-2013,Wengen,Downhill,34,43.98
130869,18-01-2013,Wengen,Super Combined,DNF2,
130869,01-12-2012,Beaver Creek,Super G,30,31.35
130869,25-11-2012,Lake Louise,Super G,60,53.07
21367,20-03-2016,St. Moritz,Slalom,DNF2,
21367,06-03-2016,Kranjska Gora,Slalom,13,13.89
21367,14-02-2016,Yuzawa Naeba,Slalom,20,13.63
21367,26-01-2016,Schladming,Slalom,14,12.61
21367,24-01-2016,Kitzbuehel,Slalom,12,14.20
21367,17-01-2016,Wengen,Slalom,7,6.77
21367,10-01-2016,Adelboden,Slalom,DNF1,
21367,06-01-2016,Santa Caterina Valfurva,Slalom,18,16.34
21367,22-12-2015,Madonna di Campiglio,Slalom,7,15.98
21367,13-12-2015,Val d'Is̬re,Slalom,DSQ2,
21367,22-03-2015,Meribel,Slalom,9,12.16
21367,15-03-2015,Kranjska Gora,Slalom,18,18.77
21367,27-01-2015,Schladming,Slalom,26,26.80
21367,25-01-2015,Kitzbuehel,Slalom,21,16.69
21367,17-01-2015,Wengen,Slalom,8,8.42
21367,11-01-2015,Adelboden,Slalom,6,3.52
21367,06-01-2015,Zagreb,Slalom,9,12.48
21367,22-12-2014,Madonna di Campiglio,Slalom,9,11.03
